id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
1OO4MQYT31Q1pwrPtyDCig,lucys-restaurant-north-brunswick-township-2,Lucy's Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/UmXYn31IWv3rSqpCxikxUg/o.jpg,False,https://www.yelp.com/biz/lucys-restaurant-north-brunswick-township-2?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,151,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'buffets', 'title': 'Buffets'}]",4.5,"{'latitude': 40.46896, 'longitude': -74.47004}","['pickup', 'delivery']",$,"{'address1': '992 Livingston Ave', 'address2': '', 'address3': '', 'city': 'North Brunswick Township', 'zip_code': '08902', 'country': 'US', 'state': 'NJ', 'display_address': ['992 Livingston Ave', 'North Brunswick Township, NJ 08902']}",+17326401823,(732) 640-1823,3285.1493935113813
fCpEnHin6R6KS-oZIXolqA,merey-venezuelan-cuisine-highland-park,Merey Venezuelan Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/OpTWfL5j-6nYJDsPJ7Y7dw/o.jpg,False,https://www.yelp.com/biz/merey-venezuelan-cuisine-highland-park?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,39,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}]",4.5,"{'latitude': 40.498, 'longitude': -74.43111}","['pickup', 'delivery']",$$,"{'address1': '128 Raritan Ave', 'address2': '', 'address3': '', 'city': 'Highland Park', 'zip_code': '08904', 'country': 'US', 'state': 'NJ', 'display_address': ['128 Raritan Ave', 'Highland Park, NJ 08904']}",+17323544228,(732) 354-4228,1360.3443354537483
4gV0qIQIvpYvoAlyi46QuA,costa-chica-mexican-restaurant-and-pizzeria-new-brunswick,Costa Chica Mexican Restaurant & Pizzeria,https://s3-media4.fl.yelpcdn.com/bphoto/OqL5dn5fuuf38gzHS_tx7Q/o.jpg,False,https://www.yelp.com/biz/costa-chica-mexican-restaurant-and-pizzeria-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,74,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 40.490168, 'longitude': -74.4526723}",['delivery'],$,"{'address1': '314 Handy St', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['314 Handy St', 'New Brunswick, NJ 08901']}",+17325452255,(732) 545-2255,1007.7942317692639
FTJIOa9c2FvSwgrIpvMleA,sushi-room-new-brunswick-3,Sushi Room,https://s3-media4.fl.yelpcdn.com/bphoto/Ds4lrQvHdZhEkWbI7psNMg/o.jpg,False,https://www.yelp.com/biz/sushi-room-new-brunswick-3?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,233,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,"{'latitude': 40.4968880519384, 'longitude': -74.4473812317813}","['pickup', 'delivery']",$$,"{'address1': '12 Easton Ave', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['12 Easton Ave', 'New Brunswick, NJ 08901']}",+17326400407,(732) 640-0407,1082.7942597585784
bt0xmrin9i0J_XWSZfv8mg,sakura-sushi-depot-new-brunswick,Sakura Sushi Depot,https://s3-media2.fl.yelpcdn.com/bphoto/BtddROUSUJ6afVxhORhmig/o.jpg,False,https://www.yelp.com/biz/sakura-sushi-depot-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,74,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,"{'latitude': 40.5004411049264, 'longitude': -74.4559268824971}","['pickup', 'delivery']",$,"{'address1': '204 Easton Ave', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['204 Easton Ave', 'New Brunswick, NJ 08901']}",+17326402233,(732) 640-2233,1837.3863415567098
RgswUs3gfto51RvuwVnE5g,on-the-border-mexican-grill-and-cantina-new-brunswick-4,On The Border Mexican Grill & Cantina,https://s3-media3.fl.yelpcdn.com/bphoto/YubeXqJLHs4PrZk2oBiaHQ/o.jpg,False,https://www.yelp.com/biz/on-the-border-mexican-grill-and-cantina-new-brunswick-4?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,283,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",2.5,"{'latitude': 40.4803553, 'longitude': -74.4217241}",['pickup'],$$,"{'address1': '51 US Hwy 1', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['51 US Hwy 1', 'New Brunswick, NJ 08901']}",+17329792192,(732) 979-2192,1859.7482665584635
8CyOxZTL81mR0ayiJMcQEQ,picnic-garden-edison,Picnic Garden,https://s3-media1.fl.yelpcdn.com/bphoto/0_mFMZc4XEboB_89F9q11g/o.jpg,False,https://www.yelp.com/biz/picnic-garden-edison?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,450,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'diyfood', 'title': 'Do-It-Yourself Food'}]",4.0,"{'latitude': 40.5126888, 'longitude': -74.4062837}",[],$$,"{'address1': '1763 Rte 27', 'address2': '', 'address3': '', 'city': 'Edison', 'zip_code': '08817', 'country': 'US', 'state': 'NJ', 'display_address': ['1763 Rte 27', 'Edison, NJ 08817']}",+17326501000,(732) 650-1000,4003.0836348758025
7EsomxJP11MsFI7DdVPGrg,tastee-sub-shop-edison,Tastee Sub Shop,https://s3-media4.fl.yelpcdn.com/bphoto/LC8SYdSW2yT3RTbb0tC6kQ/o.jpg,False,https://www.yelp.com/biz/tastee-sub-shop-edison?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,352,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.5139799, 'longitude': -74.4031}",['delivery'],$,"{'address1': '267 Plainfield Ave', 'address2': '', 'address3': '', 'city': 'Edison', 'zip_code': '08817', 'country': 'US', 'state': 'NJ', 'display_address': ['267 Plainfield Ave', 'Edison, NJ 08817']}",+17329855423,(732) 985-5423,4268.24133364495
fT8RolfYWmHl4Hia_U1K5w,la-frontera-bakery-new-brunswick-2,La Frontera Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/hWCzRHyrA5GzPsoYo66JCw/o.jpg,False,https://www.yelp.com/biz/la-frontera-bakery-new-brunswick-2?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,21,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}, {'alias': 'colombian', 'title': 'Colombian'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 40.48739, 'longitude': -74.44538}",['pickup'],$,"{'address1': '87 Remsen Ave', 'address2': '', 'address3': None, 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['87 Remsen Ave', 'New Brunswick, NJ 08901']}",+17323173394,(732) 317-3394,386.2317644360191
hSY-Fy7WrouIfm4BOqrC7g,25-burgers-and-pizza-new-brunswick,25 Burgers & Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/cml2oZVISkr8o-JGo7wk8A/o.jpg,False,https://www.yelp.com/biz/25-burgers-and-pizza-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,139,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.0,"{'latitude': 40.4966223, 'longitude': -74.4468286}","['pickup', 'delivery']",$,"{'address1': '4 Easton Ave', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['4 Easton Ave', 'New Brunswick, NJ 08901']}",+17326402600,(732) 640-2600,1044.854040715796
7QRdMh0q0t1K1DACjPB28g,rai-rai-ramen-north-brunswick,Rai Rai Ramen,https://s3-media3.fl.yelpcdn.com/bphoto/lTj9iaa9U1Wrg6M7fR9omg/o.jpg,False,https://www.yelp.com/biz/rai-rai-ramen-north-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,750,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 40.4597523073122, 'longitude': -74.5079781312065}",[],$$,"{'address1': '1980 Rt 27', 'address2': '', 'address3': '', 'city': 'North Brunswick', 'zip_code': '08902', 'country': 'US', 'state': 'NJ', 'display_address': ['1980 Rt 27', 'North Brunswick, NJ 08902']}",+17328215777,(732) 821-5777,6506.311604043954
HUDHNBlJVoCISRPw4vSBeA,cookies-n-crepes-new-brunswick-2,Cookies N' Crepes,https://s3-media2.fl.yelpcdn.com/bphoto/Rv5k3W4ec_ldTYjo5zbJdA/o.jpg,False,https://www.yelp.com/biz/cookies-n-crepes-new-brunswick-2?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,86,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'desserts', 'title': 'Desserts'}]",3.5,"{'latitude': 40.499, 'longitude': -74.45274}","['pickup', 'delivery']",$,"{'address1': '130 Easton Ave', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['130 Easton Ave', 'New Brunswick, NJ 08901']}",+17322201000,(732) 220-1000,1543.5531767801995
G3Lw_xPLzcFWTMT-49VTWg,desi-tasty-grill-new-brunswick,Desi Tasty Grill,https://s3-media3.fl.yelpcdn.com/bphoto/5nAHMQusDOVOt6oNFgsE1g/o.jpg,False,https://www.yelp.com/biz/desi-tasty-grill-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,63,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",3.5,"{'latitude': 40.4974297303228, 'longitude': -74.4482234326057}","['pickup', 'delivery']",$,"{'address1': '119 Somerset St', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['119 Somerset St', 'New Brunswick, NJ 08901']}",+17323398835,(732) 339-8835,1171.0497306472855
b-66j0jyXSZMKwgW8rqLKA,vivi-bubble-tea-new-brunswick,ViVi Bubble Tea,https://s3-media1.fl.yelpcdn.com/bphoto/L9Sv7-9rVS11lR_K8IVy4w/o.jpg,False,https://www.yelp.com/biz/vivi-bubble-tea-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,39,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 40.4967719814979, 'longitude': -74.4472103122739}","['pickup', 'delivery']",$,"{'address1': '6 Easton Ave', 'address2': 'Ste 2', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['6 Easton Ave', 'Ste 2', 'New Brunswick, NJ 08901']}",+17326265406,(732) 626-5406,1064.3951404322106
I_NOftEjO74ZBsidHuDRvg,pad-thai-highland-park,Pad Thai,https://s3-media3.fl.yelpcdn.com/bphoto/fR-wm4r2vQuz6jcuor1RPg/o.jpg,False,https://www.yelp.com/biz/pad-thai-highland-park?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,260,"[{'alias': 'thai', 'title': 'Thai'}]",3.0,"{'latitude': 40.498924, 'longitude': -74.429542}",['delivery'],$$,"{'address1': '217 Raritan Ave', 'address2': None, 'address3': '', 'city': 'Highland Park', 'zip_code': '08904', 'country': 'US', 'state': 'NJ', 'display_address': ['217 Raritan Ave', 'Highland Park, NJ 08904']}",+17322479636,(732) 247-9636,1510.031132738693
kL28EUpumAZPResUEbruNQ,the-edison-diner-edison,The Edison Diner,https://s3-media2.fl.yelpcdn.com/bphoto/d8VBlpBkjCmBFcq9k8Q5eA/o.jpg,False,https://www.yelp.com/biz/the-edison-diner-edison?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,311,"[{'alias': 'diners', 'title': 'Diners'}]",3.5,"{'latitude': 40.4973435, 'longitude': -74.4119884}",[],$$,"{'address1': '101 US Highway 1', 'address2': '', 'address3': '', 'city': 'Edison', 'zip_code': '08817', 'country': 'US', 'state': 'NJ', 'display_address': ['101 US Highway 1', 'Edison, NJ 08817']}",+17329853335,(732) 985-3335,2641.037063821195
im0lceO_PEluTMZdcrC3uA,the-blue-horse-highland-park,The Blue Horse,https://s3-media1.fl.yelpcdn.com/bphoto/IM-r-yLmRNT-qBOEfGC6ZQ/o.jpg,False,https://www.yelp.com/biz/the-blue-horse-highland-park?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,75,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.4992115419489, 'longitude': -74.4281546026468}","['pickup', 'delivery']",$$,"{'address1': '247 Raritan Ave', 'address2': '', 'address3': None, 'city': 'Highland Park', 'zip_code': '08904', 'country': 'US', 'state': 'NJ', 'display_address': ['247 Raritan Ave', 'Highland Park, NJ 08904']}",+17324302583,(732) 430-2583,1612.384414000079
E-zF5ocp_HWWcADrUnz0-w,le-peep-edison,Le Peep,https://s3-media3.fl.yelpcdn.com/bphoto/5NjKkcF6StZwXxK5W296yw/o.jpg,False,https://www.yelp.com/biz/le-peep-edison?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,490,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'waffles', 'title': 'Waffles'}]",4.0,"{'latitude': 40.5073550016936, 'longitude': -74.3939203310226}",[],$$,"{'address1': '561 US Hwy 1', 'address2': '', 'address3': '', 'city': 'Edison', 'zip_code': '08817', 'country': 'US', 'state': 'NJ', 'display_address': ['561 US Hwy 1', 'Edison, NJ 08817']}",+17328197666,(732) 819-7666,4497.749121384898
gPfwKLTFVTvzCFbL_-0Lqw,honeygrow-new-brunswick-2,honeygrow,https://s3-media1.fl.yelpcdn.com/bphoto/UwZie5j0-xIN9RZAKKzgzA/o.jpg,False,https://www.yelp.com/biz/honeygrow-new-brunswick-2?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,86,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",3.5,"{'latitude': 40.4991164971137, 'longitude': -74.4481588403121}","['pickup', 'delivery']",$$,"{'address1': '36 College Ave', 'address2': None, 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['36 College Ave', 'New Brunswick, NJ 08901']}",+17322149182,(732) 214-9182,1331.8329461700769
rD8O-18k5mZcg2a1IIqklA,baguette-delite-edison,Baguette Delite,https://s3-media3.fl.yelpcdn.com/bphoto/fNcSPTTn2wrFU_fVJlCItA/o.jpg,False,https://www.yelp.com/biz/baguette-delite-edison?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,451,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 40.5138422744721, 'longitude': -74.3844341767653}","['pickup', 'delivery']",$,"{'address1': '381 Old Post Rd', 'address2': '', 'address3': '', 'city': 'Edison', 'zip_code': '08817', 'country': 'US', 'state': 'NJ', 'display_address': ['381 Old Post Rd', 'Edison, NJ 08817']}",+17326265542,(732) 626-5542,5593.583832562284
yRfRG7vsouFjfM9jT2Lk8Q,surreal-creamery-new-brunswick,Surreal Creamery,https://s3-media4.fl.yelpcdn.com/bphoto/SnMbCx7veqBz3wiAFRzaQQ/o.jpg,False,https://www.yelp.com/biz/surreal-creamery-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,47,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 40.4969177670875, 'longitude': -74.4471096970158}","['pickup', 'delivery']",$$,"{'address1': '8 Easton Ave', 'address2': '', 'address3': None, 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['8 Easton Ave', 'New Brunswick, NJ 08901']}",,,1074.3461777810223
cOoo_1FquqdCAO2fzmtx4A,paris-baguette-edison,Paris Baguette,https://s3-media2.fl.yelpcdn.com/bphoto/JFOMCC-ojUMEc3SRb-EVbQ/o.jpg,False,https://www.yelp.com/biz/paris-baguette-edison?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,320,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",4.0,"{'latitude': 40.5129396485931, 'longitude': -74.4084826111794}",[],$$,"{'address1': '1739 State', 'address2': '', 'address3': 'Rt 27', 'city': 'Edison', 'zip_code': '08817', 'country': 'US', 'state': 'NJ', 'display_address': ['1739 State', 'Rt 27', 'Edison, NJ 08817']}",+17322480044,(732) 248-0044,3865.915473370295
_FBxNkfgNKiF213RrBZUtw,aposto-mediterranean-grill-and-pizzeria-highland-park-2,Aposto Mediterranean Grill and Pizzeria,https://s3-media1.fl.yelpcdn.com/bphoto/Q5knzGwVP3ajHZNAVMqbbg/o.jpg,False,https://www.yelp.com/biz/aposto-mediterranean-grill-and-pizzeria-highland-park-2?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,72,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'greek', 'title': 'Greek'}]",4.0,"{'latitude': 40.4979593027929, 'longitude': -74.4329844817111}","['pickup', 'delivery']",$$,"{'address1': '76 Raritan Ave', 'address2': '', 'address3': '', 'city': 'Highland Park', 'zip_code': '08904', 'country': 'US', 'state': 'NJ', 'display_address': ['76 Raritan Ave', 'Highland Park, NJ 08904']}",+17327459011,(732) 745-9011,1252.5855350267273
1p5WjGku2JlesHPSSug7qA,iscream-roll-up-new-brunswick,Iscream Roll Up,https://s3-media3.fl.yelpcdn.com/bphoto/HEUtY65U5VsNRcgZxFnTrg/o.jpg,False,https://www.yelp.com/biz/iscream-roll-up-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,19,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,"{'latitude': 40.4979249000127, 'longitude': -74.4487859223352}",['pickup'],,"{'address1': '45A Easton Ave', 'address2': '', 'address3': None, 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['45A Easton Ave', 'New Brunswick, NJ 08901']}",+17325902080,(732) 590-2080,1242.9331973959456
lokFeKEWJ6Hiw-06VWJiCg,mancini-pizza-east-brunswick,Mancini Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/UUJoG1f9FJ10VoeXhUqrOw/o.jpg,False,https://www.yelp.com/biz/mancini-pizza-east-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,357,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.456855, 'longitude': -74.401904}","['pickup', 'delivery']",$$,"{'address1': '293 S Rte 18', 'address2': '', 'address3': '', 'city': 'East Brunswick', 'zip_code': '08816', 'country': 'US', 'state': 'NJ', 'display_address': ['293 S Rte 18', 'East Brunswick, NJ 08816']}",+17323878805,(732) 387-8805,4823.5016277748155
9x0HxUQXtmizTA-Cv0Y8VQ,masala-bay-somerset,Masala Bay,https://s3-media1.fl.yelpcdn.com/bphoto/bu5YEIFT9oB7hGgxxhnyYg/o.jpg,False,https://www.yelp.com/biz/masala-bay-somerset?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,240,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,"{'latitude': 40.5178917217065, 'longitude': -74.4892110763272}","['pickup', 'delivery']",$,"{'address1': '1135 Easton Ave', 'address2': '', 'address3': '', 'city': 'Somerset', 'zip_code': '08873', 'country': 'US', 'state': 'NJ', 'display_address': ['1135 Easton Ave', 'Somerset, NJ 08873']}",+17326596922,(732) 659-6922,5229.956021036692
c4Qu_ps1VZPMN4DbMHu0uA,mollaga-indian-grill-north-brunswick,Mollaga Indian Grill,https://s3-media3.fl.yelpcdn.com/bphoto/ST_aqbk0u9d7sJyCvNKtNg/o.jpg,False,https://www.yelp.com/biz/mollaga-indian-grill-north-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,132,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,"{'latitude': 40.4613269, 'longitude': -74.457071}","['pickup', 'delivery']",$,"{'address1': '758 Shoppes Blvd', 'address2': '', 'address3': '', 'city': 'North Brunswick', 'zip_code': '08902', 'country': 'US', 'state': 'NJ', 'display_address': ['758 Shoppes Blvd', 'North Brunswick, NJ 08902']}",+17326583438,(732) 658-3438,3330.883593636468
DvigjWcGYrOau6ar_TfurA,gloria-jeans-coffees-new-brunswick,Gloria Jean's Coffees,https://s3-media1.fl.yelpcdn.com/bphoto/N3rb42AMCNmcxxKGPn15Vw/o.jpg,False,https://www.yelp.com/biz/gloria-jeans-coffees-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,20,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 40.496125, 'longitude': -74.444962}","['pickup', 'delivery']",$$,"{'address1': '120 Albany St', 'address2': None, 'address3': None, 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['120 Albany St', 'New Brunswick, NJ 08901']}",+17322149800,(732) 214-9800,916.6542005551877
